============================================================
Stage 1 | episodes=500 drop=0.0 lr=0.0001
[STEP] az=52.39 prev_primary=2 action=[2, 3] reward=-0.081
[STEP] az=52.39 prev_primary=2 action=[1, 4] reward=+1.516
[STEP] az=49.88 prev_primary=1 action=[5, 1] reward=+1.337
[STEP] az=347.85 prev_primary=5 action=[1, 6] reward=-0.011
[STEP] az=59.32 prev_primary=1 action=[1, 4] reward=+1.590
[STEP] az=51.50 prev_primary=1 action=[3, 1] reward=-1.000
[STEP] az=51.50 prev_primary=3 action=[6, 5] reward=+0.302
[STEP] az=93.25 prev_primary=6 action=[6, 1] reward=+0.398
[STEP] az=13.10 prev_primary=6 action=[5, 6] reward=+1.117
[STEP] az=93.25 prev_primary=5 action=[5, 1] reward=+0.696
[STEP] az=347.87 prev_primary=5 action=[1, 2] reward=+0.889
[STEP] az=65.53 prev_primary=1 action=[6, 1] reward=+0.940
[STEP] az=14.43 prev_primary=6 action=[2, 4] reward=-0.161
[STEP] az=25.29 prev_primary=2 action=[3, 5] reward=-1.000
[STEP] az=25.29 prev_primary=3 action=[2, 1] reward=+0.417
[STEP] az=49.43 prev_primary=2 action=[4, 3] reward=+0.339
[STEP] az=49.43 prev_primary=4 action=[1, 5] reward=+0.803
[STEP] az=48.33 prev_primary=1 action=[3, 1] reward=-1.000
[STEP] az=48.33 prev_primary=3 action=[1, 3] reward=+0.096
[STEP] az=48.33 prev_primary=1 action=[4, 1] reward=+0.599
[STEP] az=44.07 prev_primary=4 action=[6, 2] reward=+0.417
[STEP] az=14.60 prev_primary=6 action=[1, 3] reward=-0.546
[STEP] az=14.60 prev_primary=1 action=[2, 6] reward=-0.169
[STEP] az=55.44 prev_primary=2 action=[6, 3] reward=-0.304
[STEP] az=55.44 prev_primary=6 action=[5, 4] reward=+0.251
[STEP] az=79.15 prev_primary=5 action=[5, 1] reward=+0.132
[STEP] az=347.84 prev_primary=5 action=[3, 6] reward=-1.000
[STEP] az=347.84 prev_primary=3 action=[5, 4] reward=+0.919
[STEP] az=79.18 prev_primary=5 action=[4, 6] reward=+0.308
[STEP] az=112.83 prev_primary=4 action=[2, 6] reward=+1.441
[STEP] az=55.56 prev_primary=2 action=[2, 1] reward=-0.130
[S1] Ep    8/500 | reward= +15.49 | success=38/50
  cases : leaf_fail=8  primary_fail=4  success=38
  avg   : Rprimary=+0.843(all)  Rangle=-0.774  Rbest=-0.622  R_bta=-0.132
  total : Rprimary=+42.1  Rangle=-29.4  Rbest=-23.6  R_bta=-5.0
[STEP] az=326.68 prev_primary=6 action=[3, 2] reward=+1.316
[STEP] az=326.68 prev_primary=3 action=[6, 5] reward=+1.539
[STEP] az=326.68 prev_primary=6 action=[4, 3] reward=+1.630
[STEP] az=46.80 prev_primary=4 action=[4, 5] reward=+0.185
[STEP] az=46.80 prev_primary=4 action=[3, 6] reward=+1.618
[STEP] az=352.86 prev_primary=3 action=[5, 1] reward=-1.000
[STEP] az=352.86 prev_primary=5 action=[6, 5] reward=+1.153
[STEP] az=352.86 prev_primary=6 action=[6, 4] reward=+1.682
[STEP] az=37.33 prev_primary=6 action=[1, 2] reward=+1.806
[STEP] az=37.33 prev_primary=1 action=[3, 2] reward=+1.995
[STEP] az=39.29 prev_primary=3 action=[3, 6] reward=+1.529
[STEP] az=357.18 prev_primary=3 action=[3, 2] reward=+1.754
[STEP] az=357.18 prev_primary=3 action=[4, 3] reward=+1.167
[STEP] az=50.50 prev_primary=4 action=[3, 2] reward=+1.982
[STEP] az=39.18 prev_primary=3 action=[1, 2] reward=+1.554
[STEP] az=27.46 prev_primary=1 action=[1, 5] reward=+0.205
[STEP] az=27.46 prev_primary=1 action=[6, 3] reward=+0.652
[STEP] az=349.77 prev_primary=6 action=[6, 5] reward=+1.203
[STEP] az=349.77 prev_primary=6 action=[2, 1] reward=+1.363
[STEP] az=12.39 prev_primary=2 action=[2, 4] reward=-0.012
[STEP] az=8.04 prev_primary=2 action=[3, 5] reward=-0.032
[STEP] az=8.04 prev_primary=3 action=[6, 4] reward=+1.472
[STEP] az=37.24 prev_primary=6 action=[1, 3] reward=-0.264
[STEP] az=358.40 prev_primary=1 action=[6, 5] reward=+1.063
[STEP] az=358.40 prev_primary=6 action=[6, 5] reward=+0.727
[STEP] az=6.46 prev_primary=6 action=[1, 2] reward=+0.218
[STEP] az=30.23 prev_primary=1 action=[3, 2] reward=+1.144
[STEP] az=39.22 prev_primary=3 action=[6, 5] reward=+0.412
[STEP] az=39.22 prev_primary=6 action=[5, 3] reward=-0.116
[STEP] az=323.08 prev_primary=5 action=[6, 3] reward=+1.737
[STEP] az=351.87 prev_primary=6 action=[2, 4] reward=+0.041
[STEP] az=8.05 prev_primary=2 action=[6, 3] reward=+1.138
[STEP] az=349.74 prev_primary=6 action=[2, 1] reward=+1.364
[STEP] az=10.50 prev_primary=2 action=[1, 6] reward=+0.005
[STEP] az=20.13 prev_primary=1 action=[2, 6] reward=-0.884
[STEP] az=38.43 prev_primary=2 action=[4, 3] reward=-0.030
[STEP] az=55.50 prev_primary=4 action=[6, 5] reward=+0.184
[STEP] az=55.50 prev_primary=6 action=[5, 2] reward=-1.000
[STEP] az=55.50 prev_primary=5 action=[3, 1] reward=+1.509
[STEP] az=352.83 prev_primary=3 action=[5, 1] reward=+1.154
[STEP] az=348.29 prev_primary=5 action=[5, 1] reward=+1.157
[STEP] az=348.31 prev_primary=5 action=[5, 1] reward=-1.000
[STEP] az=348.31 prev_primary=5 action=[3, 5] reward=+0.103
[STEP] az=348.31 prev_primary=3 action=[5, 1] reward=-1.000
[STEP] az=348.31 prev_primary=5 action=[2, 5] reward=+0.500
[STEP] az=348.31 prev_primary=2 action=[4, 3] reward=+1.318
[STEP] az=46.40 prev_primary=4 action=[4, 1] reward=+1.066
[STEP] az=10.63 prev_primary=4 action=[2, 3] reward=+0.228
[STEP] az=17.06 prev_primary=2 action=[1, 4] reward=+0.783
[STEP] az=18.40 prev_primary=1 action=[4, 1] reward=+1.421
[S1] Ep    9/500 | reward= +37.74 | success=32/50
  cases : leaf_fail=14  primary_fail=4  success=32
  avg   : Rprimary=+0.853(all)  Rangle=-0.899  Rbest=-0.541  R_bta=+0.240
  total : Rprimary=+42.6  Rangle=-28.8  Rbest=-17.3  R_bta=+7.7
[STEP] az=15.88 prev_primary=3 action=[6, 1] reward=-1.000
[STEP] az=15.88 prev_primary=6 action=[5, 3] reward=+1.467
[STEP] az=324.53 prev_primary=5 action=[4, 2] reward=+1.771
[STEP] az=5.45 prev_primary=4 action=[6, 3] reward=-1.000
[STEP] az=5.45 prev_primary=6 action=[1, 2] reward=+1.226
[STEP] az=13.41 prev_primary=1 action=[3, 6] reward=+1.105
[STEP] az=13.41 prev_primary=3 action=[6, 5] reward=-1.000
[STEP] az=13.41 prev_primary=6 action=[5, 3] reward=+1.498
[STEP] az=324.56 prev_primary=5 action=[6, 3] reward=-1.000
[STEP] az=324.56 prev_primary=6 action=[1, 5] reward=+0.149
[STEP] az=324.56 prev_primary=1 action=[6, 5] reward=-1.000
[STEP] az=324.56 prev_primary=6 action=[3, 4] reward=+0.485
[STEP] az=331.88 prev_primary=3 action=[6, 2] reward=-1.000
[STEP] az=331.88 prev_primary=6 action=[2, 4] reward=+0.210
[STEP] az=351.17 prev_primary=2 action=[2, 6] reward=+0.070
[STEP] az=351.17 prev_primary=2 action=[2, 3] reward=+0.531
[STEP] az=354.65 prev_primary=2 action=[6, 5] reward=-1.000
[STEP] az=354.65 prev_primary=6 action=[4, 1] reward=+1.829
[STEP] az=354.69 prev_primary=4 action=[2, 4] reward=-0.214
[STEP] az=356.64 prev_primary=2 action=[3, 6] reward=+0.757
[STEP] az=356.64 prev_primary=3 action=[6, 2] reward=-1.000
[STEP] az=356.64 prev_primary=6 action=[3, 5] reward=+0.104
[STEP] az=356.64 prev_primary=3 action=[4, 3] reward=+0.485
[STEP] az=17.20 prev_primary=4 action=[1, 4] reward=-0.489
[STEP] az=1.14 prev_primary=1 action=[2, 5] reward=+0.240
[STEP] az=1.14 prev_primary=2 action=[3, 6] reward=+0.828
[STEP] az=1.14 prev_primary=3 action=[3, 5] reward=+0.141
[STEP] az=1.14 prev_primary=3 action=[3, 2] reward=+1.063
[STEP] az=20.31 prev_primary=3 action=[2, 3] reward=-0.386
[STEP] az=353.54 prev_primary=2 action=[4, 3] reward=+0.693
[STEP] az=16.45 prev_primary=4 action=[3, 4] reward=+0.824
[STEP] az=329.96 prev_primary=3 action=[4, 1] reward=+1.983
[STEP] az=353.24 prev_primary=4 action=[3, 1] reward=+2.000
[STEP] az=354.49 prev_primary=3 action=[2, 1] reward=+1.219
[STEP] az=356.33 prev_primary=2 action=[3, 5] reward=+0.161
[STEP] az=324.58 prev_primary=3 action=[4, 5] reward=+1.434
[STEP] az=324.58 prev_primary=4 action=[4, 3] reward=+1.509
[STEP] az=13.06 prev_primary=4 action=[3, 6] reward=+1.093
[STEP] az=13.06 prev_primary=3 action=[6, 5] reward=-1.000
[STEP] az=13.06 prev_primary=6 action=[3, 1] reward=+1.950
[STEP] az=354.48 prev_primary=3 action=[6, 3] reward=-1.000
[STEP] az=354.48 prev_primary=6 action=[2, 6] reward=+0.043
[STEP] az=354.48 prev_primary=2 action=[1, 2] reward=+0.997
[STEP] az=11.88 prev_primary=1 action=[4, 2] reward=+1.994
[STEP] az=5.45 prev_primary=4 action=[1, 4] reward=+0.471
[STEP] az=3.89 prev_primary=1 action=[6, 4] reward=-1.000
[STEP] az=3.89 prev_primary=6 action=[5, 1] reward=+0.226
[STEP] az=349.88 prev_primary=5 action=[5, 1] reward=+0.397
[STEP] az=349.90 prev_primary=5 action=[4, 2] reward=+1.830
[STEP] az=5.52 prev_primary=4 action=[1, 6] reward=+0.350
[S1] Ep   10/500 | reward= +21.05 | success=27/50
  cases : leaf_fail=12  primary_fail=11  success=27
  avg   : Rprimary=+0.764(all)  Rangle=-0.703  Rbest=-0.347  R_bta=+0.263
  total : Rprimary=+38.2  Rangle=-19.0  Rbest=-9.4  R_bta=+7.1
[STEP] az=21.26 prev_primary=4 action=[3, 2] reward=+1.954
[STEP] az=352.63 prev_primary=3 action=[5, 2] reward=+1.765
[STEP] az=33.51 prev_primary=5 action=[2, 3] reward=+0.008
[STEP] az=335.62 prev_primary=2 action=[6, 1] reward=+1.125
[STEP] az=326.73 prev_primary=6 action=[1, 2] reward=+0.407
[STEP] az=349.61 prev_primary=1 action=[3, 1] reward=+1.999
[STEP] az=351.99 prev_primary=3 action=[2, 6] reward=+0.106
[STEP] az=351.99 prev_primary=2 action=[5, 3] reward=+1.846
[STEP] az=322.92 prev_primary=5 action=[6, 3] reward=-0.403
[STEP] az=281.27 prev_primary=6 action=[2, 5] reward=+1.620
[STEP] az=357.44 prev_primary=2 action=[6, 2] reward=+1.108
[STEP] az=11.46 prev_primary=6 action=[3, 1] reward=+1.949
[STEP] az=351.97 prev_primary=3 action=[3, 4] reward=+1.000
[STEP] az=319.70 prev_primary=3 action=[6, 5] reward=+0.810
[STEP] az=303.64 prev_primary=6 action=[2, 6] reward=+0.776
[STEP] az=303.64 prev_primary=2 action=[5, 1] reward=+1.677
[STEP] az=348.05 prev_primary=5 action=[3, 2] reward=+1.654
[STEP] az=353.72 prev_primary=3 action=[3, 2] reward=+1.727
[STEP] az=354.41 prev_primary=3 action=[6, 1] reward=+1.039
[STEP] az=326.73 prev_primary=6 action=[4, 1] reward=+1.935
[STEP] az=333.96 prev_primary=4 action=[3, 4] reward=-0.662
[STEP] az=318.87 prev_primary=3 action=[5, 3] reward=+1.412
[STEP] az=322.93 prev_primary=5 action=[4, 6] reward=+0.097
[STEP] az=322.93 prev_primary=4 action=[5, 1] reward=+1.877
[STEP] az=347.67 prev_primary=5 action=[4, 2] reward=+0.910
[STEP] az=357.30 prev_primary=4 action=[1, 2] reward=+0.897
[STEP] az=350.06 prev_primary=1 action=[5, 2] reward=+1.309
[STEP] az=33.52 prev_primary=5 action=[3, 5] reward=+0.660
[STEP] az=61.62 prev_primary=3 action=[1, 2] reward=+1.986
