============================================================
Stage 1 | episodes=500 drop=0.0 lr=0.0001
============================================================
[STEP] az=347.90 prev_primary=5 action=[5, 3] reward=-1.000
[STEP] az=0.00 prev_primary=5 action=[2, 6] reward=-1.000
[STEP] az=0.00 prev_primary=2 action=[6, 3] reward=-1.000
[STEP] az=0.00 prev_primary=6 action=[5, 4] reward=-2.205
[STEP] az=79.17 prev_primary=5 action=[1, 6] reward=+0.445
[STEP] az=58.90 prev_primary=1 action=[6, 4] reward=-2.011
[STEP] az=39.74 prev_primary=6 action=[2, 3] reward=-0.000
[STEP] az=0.00 prev_primary=2 action=[5, 1] reward=-2.205
[STEP] az=347.90 prev_primary=5 action=[2, 1] reward=+0.831
[STEP] az=48.21 prev_primary=2 action=[5, 1] reward=-2.205
[STEP] az=347.78 prev_primary=5 action=[3, 2] reward=-1.000
[STEP] az=0.00 prev_primary=3 action=[1, 3] reward=-0.012
[STEP] az=63.76 prev_primary=1 action=[4, 2] reward=-0.311
[STEP] az=352.12 prev_primary=4 action=[4, 5] reward=-1.624
[STEP] az=79.15 prev_primary=4 action=[2, 1] reward=+0.831
[STEP] az=81.41 prev_primary=2 action=[6, 5] reward=-1.279
[STEP] az=72.66 prev_primary=6 action=[6, 4] reward=-2.011
[STEP] az=39.74 prev_primary=6 action=[6, 4] reward=-2.011
[STEP] az=39.71 prev_primary=6 action=[3, 2] reward=-1.000
[STEP] az=0.00 prev_primary=3 action=[6, 2] reward=-2.011
[STEP] az=14.56 prev_primary=6 action=[1, 2] reward=-1.012
[STEP] az=65.65 prev_primary=1 action=[2, 6] reward=+0.831
[STEP] az=56.03 prev_primary=2 action=[6, 1] reward=-1.011
[STEP] az=279.67 prev_primary=6 action=[4, 1] reward=-0.002
[STEP] az=43.68 prev_primary=4 action=[6, 1] reward=-1.011
[STEP] az=279.63 prev_primary=6 action=[5, 2] reward=-1.000
[STEP] az=0.00 prev_primary=5 action=[6, 3] reward=-1.011
[STEP] az=12.01 prev_primary=6 action=[6, 1] reward=-1.011
[STEP] az=280.08 prev_primary=6 action=[5, 2] reward=-1.000
[STEP] az=0.00 prev_primary=5 action=[5, 3] reward=-1.000
[STEP] az=0.00 prev_primary=5 action=[1, 2] reward=-1.012
[STEP] az=65.66 prev_primary=1 action=[1, 6] reward=+0.312
[STEP] az=59.57 prev_primary=1 action=[5, 4] reward=-2.205
[STEP] az=79.17 prev_primary=5 action=[4, 3] reward=-0.513
[STEP] az=0.00 prev_primary=4 action=[1, 2] reward=-1.012
[STEP] az=65.54 prev_primary=1 action=[3, 1] reward=-1.000
[STEP] az=0.00 prev_primary=3 action=[5, 6] reward=-2.205
[STEP] az=93.24 prev_primary=5 action=[6, 2] reward=-2.011
[STEP] az=14.68 prev_primary=6 action=[5, 1] reward=-2.205
[STEP] az=347.85 prev_primary=5 action=[2, 3] reward=-0.000
[STEP] az=0.00 prev_primary=2 action=[5, 6] reward=-2.205
[STEP] az=93.23 prev_primary=5 action=[2, 1] reward=-0.169
[STEP] az=82.69 prev_primary=2 action=[3, 1] reward=-1.000
[STEP] az=0.00 prev_primary=3 action=[5, 3] reward=-1.000
[STEP] az=0.00 prev_primary=5 action=[3, 2] reward=-1.000
[STEP] az=0.00 prev_primary=3 action=[4, 6] reward=-0.834
[STEP] az=308.70 prev_primary=4 action=[6, 5] reward=-2.011
[STEP] az=93.24 prev_primary=6 action=[1, 6] reward=+0.491
[STEP] az=58.67 prev_primary=1 action=[5, 1] reward=-2.205
[STEP] az=347.89 prev_primary=5 action=[6, 1] reward=-1.011
[S1] Ep    1/500 | reward= -50.80 | success=35/50
  cases : leaf_fail=10  primary_fail=5  success=35
  avg   : Rprimary=+0.819(all)  Rangle=-0.863  Rbest=-0.630  rdop=-0.528
  total : Rprimary=+40.9  Rangle=-30.2  Rbest=-22.1  rdop=-18.5
[STEP] az=0.00 prev_primary=4 action=[4, 3] reward=-0.454
[STEP] az=50.64 prev_primary=4 action=[3, 6] reward=-1.004
[STEP] az=355.70 prev_primary=3 action=[1, 6] reward=-0.002
[STEP] az=270.46 prev_primary=1 action=[1, 3] reward=-0.562
[STEP] az=346.31 prev_primary=1 action=[4, 2] reward=-0.843
[STEP] az=8.05 prev_primary=4 action=[5, 2] reward=-1.000
[STEP] az=0.00 prev_primary=5 action=[6, 5] reward=-1.000
[STEP] az=0.00 prev_primary=6 action=[6, 5] reward=-0.005
[STEP] az=0.00 prev_primary=6 action=[6, 5] reward=-0.005
[STEP] az=0.00 prev_primary=6 action=[5, 1] reward=-2.706
[STEP] az=348.31 prev_primary=5 action=[2, 1] reward=+0.505
[STEP] az=9.86 prev_primary=2 action=[4, 6] reward=-0.248
[STEP] az=0.00 prev_primary=4 action=[5, 1] reward=-1.000
[STEP] az=0.00 prev_primary=5 action=[1, 4] reward=+0.998
[STEP] az=17.07 prev_primary=1 action=[5, 4] reward=-2.843
[STEP] az=78.81 prev_primary=5 action=[6, 5] reward=-0.000
[STEP] az=0.00 prev_primary=6 action=[5, 1] reward=-2.366
[STEP] az=348.29 prev_primary=5 action=[5, 3] reward=-2.366
[STEP] az=323.13 prev_primary=5 action=[4, 5] reward=-0.389
[STEP] az=0.00 prev_primary=4 action=[2, 5] reward=-0.000
[STEP] az=0.00 prev_primary=2 action=[3, 2] reward=-2.004
[STEP] az=39.23 prev_primary=3 action=[5, 4] reward=-1.000
